239358	Massachusetts	NorthEast	01571
239359	Massachusetts	NorthEast	01581
239360	Massachusetts	NorthEast	01583
239361	Massachusetts	NorthEast	01585
239362	Massachusetts	NorthEast	01588
239363	Massachusetts	NorthEast	01590
239364	Massachusetts	NorthEast	01601
239365	Massachusetts	NorthEast	01602
239366	Massachusetts	NorthEast	01603
239367	Massachusetts	NorthEast	01604
239368	Massachusetts	NorthEast	01605
239369	Massachusetts	NorthEast	01606
239370	Massachusetts	NorthEast	01607
239371	Massachusetts	NorthEast	01608
239372	Massachusetts	NorthEast	01609
239373	Massachusetts	NorthEast	01610
239374	Massachusetts	NorthEast	01611
239375	Massachusetts	NorthEast	01612
239376	Massachusetts	NorthEast	01613
239377	Massachusetts	NorthEast	01614
239378	Massachusetts	NorthEast	01615
239379	Massachusetts	NorthEast	01653
239380	Massachusetts	NorthEast	01655
239381	Massachusetts	NorthEast	01701
239382	Massachusetts	NorthEast	01702
239383	Massachusetts	NorthEast	01703
239384	Massachusetts	NorthEast	01704
239385	Massachusetts	NorthEast	01718
239386	Massachusetts	NorthEast	01719
239387	Massachusetts	NorthEast	01720
239388	Massachusetts	NorthEast	01721
239389	Massachusetts	NorthEast	01730
239390	Massachusetts	NorthEast	01731
239391	Massachusetts	NorthEast	01740
239392	Massachusetts	NorthEast	01741
239393	Massachusetts	NorthEast	01742
239394	Massachusetts	NorthEast	01745
239395	Massachusetts	NorthEast	01746
239396	Massachusetts	NorthEast	01747
239397	Massachusetts	NorthEast	01748
239398	Massachusetts	NorthEast	01749
239399	Massachusetts	NorthEast	01752
239400	Massachusetts	NorthEast	01754
239401	Massachusetts	NorthEast	01756
239402	Massachusetts	NorthEast	01757
239403	Massachusetts	NorthEast	01760
239404	Massachusetts	NorthEast	01770
239405	Massachusetts	NorthEast	01772
239406	Massachusetts	NorthEast	01773
239407	Massachusetts	NorthEast	01775
239408	Massachusetts	NorthEast	01776
239409	Massachusetts	NorthEast	01778
239410	Massachusetts	NorthEast	01784
239411	Massachusetts	NorthEast	01801
239412	Massachusetts	NorthEast	01803
239413	Massachusetts	NorthEast	01805
239414	Massachusetts	NorthEast	01810
239415	Massachusetts	NorthEast	01812
239416	Massachusetts	NorthEast	01815
239417	Massachusetts	NorthEast	01821
239418	Massachusetts	NorthEast	01824
239419	Massachusetts	NorthEast	01826
239420	Massachusetts	NorthEast	01827
239421	Massachusetts	NorthEast	01830
239422	Massachusetts	NorthEast	01831
239423	Massachusetts	NorthEast	01832
239424	Massachusetts	NorthEast	01833
239425	Massachusetts	NorthEast	01834
